Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'QWU', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:09'}, 'Terminal': {'Gate': 'T04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:59'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:04'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3474'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'QWU', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:21'}, 'Terminal': {'Gate': 'T06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:55'}, 'Terminal': {'Name': 'TN'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3487'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'RAK', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:51'}, 'Terminal': {'Name': '1', 'Gate': 'A03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:40'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '900'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'RAK', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:17'}, 'Terminal': {'Name': '1', 'Gate': 'B03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:44'}, 'Terminal': {'Name': '1', 'Gate': 'Z52A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '4Y', 'FlightNumber': '203'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'RIX', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:51'}, 'Terminal': {'Gate': 'C05'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:10'}, 'Terminal': {'Name': '1', 'Gate': 'A54'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '891'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'RMF', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:57'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:58'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'WK', 'FlightNumber': '151'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SBZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:00'}, 'Terminal': {'Gate': '001'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:15'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '648'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SEA', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:06'}, 'Terminal': {'Gate': 'S15'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '09:25'}, 'Actual': {'Date': '2023-03-24', 'Time': '09:18'}, 'Terminal': {'Name': '1', 'Gate': 'B63'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '491'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SFO', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:39'}, 'Terminal': {'Name': 'I', 'Gate': 'G13'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '10:25'}, 'Actual': {'Date': '2023-03-24', 'Time': '10:56'}, 'Terminal': {'Name': '1', 'Gate': 'Z54'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '455'};{'AircraftCode': '74H'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SJJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:38'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:23'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2L', 'FlightNumber': '1451'};{'AircraftCode': '295'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SJJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:46'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:50'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '758'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SKG', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:58'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DUS', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:44'}, 'Terminal': {'Gate': 'B37B'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '9655'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SKG', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:49'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:11'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2L', 'FlightNumber': '1851'};{'AircraftCode': '290'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SKG', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:14'}, 'Terminal': {'Gate': '009'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:58'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '810'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SOF', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:04'}, 'Terminal': {'Name': '2', 'Gate': 'B08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:20'}, 'Terminal': {'Name': '1', 'Gate': 'Z25'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1427'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SOF', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:15'}, 'Terminal': {'Name': '2', 'Gate': 'B08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:31'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '1861'};{'AircraftCode': '223'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SPU', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:47'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:09'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2965'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '13:53'}, 'Terminal': {'Name': '2', 'Gate': '140'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:43'}, 'Terminal': {'Name': '2', 'Gate': 'G40'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2147'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:47'}, 'Terminal': {'Name': '1', 'Gate': '322'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:00'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2090'};{'AircraftCode': '32B'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:30'}, 'Terminal': {'Name': '2', 'Gate': '173'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:14'}, 'Terminal': {'Name': '1', 'Gate': 'A66'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '135'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:56'}, 'Terminal': {'Name': '1', 'Gate': '324'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:09'}, 'Terminal': {'Name': '1', 'Gate': 'B07'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2004'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:10'}, 'Terminal': {'Name': '2', 'Gate': '140'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:15'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '184'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:40'}, 'Terminal': {'Name': '2', 'Gate': '114'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:23'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2L', 'FlightNumber': '1169'};{'AircraftCode': 'E90'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:22'}, 'Terminal': {'Name': '1', 'Gate': '310'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'GRZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:27'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2742'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:40'}, 'Terminal': {'Name': '1', 'Gate': '173'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:52'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7043'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:46'}, 'Terminal': {'Name': '1', 'Gate': '140'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:05'}, 'Terminal': {'Name': '1', 'Gate': 'A32'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '8005'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:10'}, 'Terminal': {'Name': '1', 'Gate': '124'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'LHR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:46'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2464'};{'AircraftCode': '31B'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:34'}, 'Terminal': {'Name': '1', 'Gate': '316'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BCN', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:20'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2520'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:26'}, 'Terminal': {'Name': '1', 'Gate': '310'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'AMS', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:41'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2180'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:22'}, 'Terminal': {'Name': '1', 'Gate': '322'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BUD', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:40'}, 'Terminal': {'Name': '2A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2784'};{'AircraftCode': '31D'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '17:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '17:43'}, 'Terminal': {'Name': '1', 'Gate': '114'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MXP', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:03'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2822'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '18:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '18:03'}, 'Terminal': {'Name': '1', 'Gate': '325'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:13'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '2756'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SVQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:04'}, 'Terminal': {'Gate': 'B11'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:43'}, 'Terminal': {'Name': '1', 'Gate': 'A30'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1141'};{'AircraftCode': '32M'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SVQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:31'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:51'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'WK', 'FlightNumber': '221'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SZG', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:47'}, 'Terminal': {'Gate': '001'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:47'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1105'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SZG', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BER', 'Scheduled': {'Date': '2023-03-23', 'Time': '16:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:15'}, 'Terminal': {'Name': '1', 'Gate': 'A33'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'E6', 'FlightNumber': '4342'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'TFS', 'Scheduled': {'Date': '2023-03-23', 'Time': '13:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:24'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'WK', 'FlightNumber': '215'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'TFS', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '14:21'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '19:59'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '4Y', 'FlightNumber': '313'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'TFS', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-23', 'Time': '19:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '20:10'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3782'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'TFS', 'Scheduled': {'Date': '2023-03-23', 'Time': '14:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '15:49'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '20:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:06'}, 'Terminal': {'Name': '1', 'Gate': 'Area A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '4Y', 'FlightNumber': '307'};{'AircraftCode': '32A'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'TFS', 'Scheduled': {'Date': '2023-03-23', 'Time': '15:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '16:33'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAM', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:13'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EW', 'FlightNumber': '7533'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
